2026-05-27 08:56:25,342 - main - INFO - === Logging system initialized ===
2026-05-27 08:56:25,342 - main - INFO - Log file: logs/app_20260527_085625.log
2026-05-27 08:56:25,342 - main - INFO - Log level: INFO
2026-05-27 08:56:25,342 - main - INFO - Timestamp: 20260527_085625
2026-05-27 08:56:26,418 - main - INFO - Included router: routers.aihub.router
2026-05-27 08:56:26,441 - main - INFO - Included router: routers.auth.router
2026-05-27 08:56:26,493 - main - INFO - Included router: routers.clients.router
2026-05-27 08:56:26,510 - main - INFO - Included router: routers.google_calendar.router
2026-05-27 08:56:26,512 - main - INFO - Included router: routers.health.router
2026-05-27 08:56:26,568 - main - INFO - Included router: routers.printer_settings.router
2026-05-27 08:56:26,644 - main - INFO - Included router: routers.reservations.router
2026-05-27 08:56:26,720 - main - INFO - Included router: routers.salons.router
2026-05-27 08:56:26,752 - main - INFO - Included router: routers.settings.router
2026-05-27 08:56:26,793 - main - INFO - Included router: routers.storage.router
2026-05-27 08:56:26,808 - main - INFO - Included router: routers.user.router
2026-05-27 08:56:28,487 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260527_085628.log')}
2026-05-27 08:56:28,839 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:29,190 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:29,541 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085628.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:29,892 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085628.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:30,243 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:30,595 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:30,946 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:31,297 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:31,648 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:31,999 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:32,350 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:32,701 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:33,052 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:33,403 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:33,754 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:34,105 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:34,456 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:34,806 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:35,157 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:35,508 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:35,859 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:36,210 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:36,561 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:36,912 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:37,263 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
2026-05-27 08:56:37,614 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_085625.log')}
