2026-05-19 06:27:50,139 - main - INFO - === Logging system initialized ===
2026-05-19 06:27:50,140 - main - INFO - Log file: logs/app_20260519_062750.log
2026-05-19 06:27:50,140 - main - INFO - Log level: INFO
2026-05-19 06:27:50,140 - main - INFO - Timestamp: 20260519_062750
2026-05-19 06:27:50,979 - main - INFO - Included router: routers.aihub.router
2026-05-19 06:27:50,998 - main - INFO - Included router: routers.auth.router
2026-05-19 06:27:51,000 - main - INFO - Included router: routers.health.router
2026-05-19 06:27:51,081 - main - INFO - Included router: routers.reservations.router
2026-05-19 06:27:51,126 - main - INFO - Included router: routers.salons.router
2026-05-19 06:27:51,150 - main - INFO - Included router: routers.settings.router
2026-05-19 06:27:51,189 - main - INFO - Included router: routers.storage.router
2026-05-19 06:27:51,198 - main - INFO - Included router: routers.user.router
2026-05-19 06:27:52,666 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260519_062752.log')}
2026-05-19 06:27:53,017 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:53,368 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:53,769 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062752.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:54,120 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062752.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:54,471 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:54,822 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:55,173 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:55,524 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:55,876 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:56,227 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:56,578 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:56,929 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:57,280 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:57,631 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:57,982 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:58,334 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062752.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:58,685 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:59,036 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:59,387 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:27:59,744 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:00,095 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062752.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:00,446 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:00,797 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062752.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:01,148 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:01,499 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:01,849 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:02,200 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:02,551 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:02,902 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:03,253 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:03,604 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:03,955 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:04,306 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:04,657 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:05,009 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:05,360 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:05,711 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:06,062 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:06,412 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:06,764 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:07,115 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:07,466 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:07,817 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:08,168 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:08,519 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:08,870 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:09,221 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
2026-05-19 06:28:09,572 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_062750.log')}
