2026-05-23 16:54:08,419 - main - INFO - === Logging system initialized ===
2026-05-23 16:54:08,420 - main - INFO - Log file: logs/app_20260523_165408.log
2026-05-23 16:54:08,420 - main - INFO - Log level: INFO
2026-05-23 16:54:08,420 - main - INFO - Timestamp: 20260523_165408
2026-05-23 16:54:09,304 - main - INFO - Included router: routers.aihub.router
2026-05-23 16:54:09,326 - main - INFO - Included router: routers.auth.router
2026-05-23 16:54:09,329 - main - INFO - Included router: routers.health.router
2026-05-23 16:54:09,386 - main - INFO - Included router: routers.printer_settings.router
2026-05-23 16:54:09,462 - main - INFO - Included router: routers.reservations.router
2026-05-23 16:54:09,503 - main - INFO - Included router: routers.salons.router
2026-05-23 16:54:09,531 - main - INFO - Included router: routers.settings.router
2026-05-23 16:54:09,566 - main - INFO - Included router: routers.storage.router
2026-05-23 16:54:09,577 - main - INFO - Included router: routers.user.router
2026-05-23 16:54:10,940 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260523_165410.log')}
2026-05-23 16:54:11,290 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165408.log')}
2026-05-23 16:54:11,641 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165408.log')}
2026-05-23 16:54:11,992 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165408.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165410.log')}
2026-05-23 16:54:12,343 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165408.log')}
2026-05-23 16:54:12,694 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165408.log')}
2026-05-23 16:54:13,045 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165408.log')}
2026-05-23 16:54:13,396 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165408.log')}
2026-05-23 16:54:13,747 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165408.log')}
2026-05-23 16:54:14,098 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260523_165408.log')}
