2026-05-27 07:41:56,197 - main - INFO - === Logging system initialized ===
2026-05-27 07:41:56,197 - main - INFO - Log file: logs/app_20260527_074156.log
2026-05-27 07:41:56,197 - main - INFO - Log level: INFO
2026-05-27 07:41:56,198 - main - INFO - Timestamp: 20260527_074156
2026-05-27 07:41:57,224 - main - INFO - Included router: routers.aihub.router
2026-05-27 07:41:57,244 - main - INFO - Included router: routers.auth.router
2026-05-27 07:41:57,285 - main - INFO - Included router: routers.clients.router
2026-05-27 07:41:57,287 - main - INFO - Included router: routers.health.router
2026-05-27 07:41:57,333 - main - INFO - Included router: routers.printer_settings.router
2026-05-27 07:41:57,389 - main - INFO - Included router: routers.reservations.router
2026-05-27 07:41:57,433 - main - INFO - Included router: routers.salons.router
2026-05-27 07:41:57,453 - main - INFO - Included router: routers.settings.router
2026-05-27 07:41:57,485 - main - INFO - Included router: routers.storage.router
2026-05-27 07:41:57,493 - main - INFO - Included router: routers.user.router
2026-05-27 07:41:58,965 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260527_074158.log')}
2026-05-27 07:41:59,316 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:41:59,667 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:00,018 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074158.log')}
2026-05-27 07:42:00,370 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074158.log')}
2026-05-27 07:42:00,720 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:01,071 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:01,422 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:01,773 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:02,124 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:02,475 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:02,827 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:03,178 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:03,529 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:03,880 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:04,230 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
2026-05-27 07:42:04,582 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_074156.log')}
