2026-05-19 09:38:19,515 - main - INFO - === Logging system initialized ===
2026-05-19 09:38:19,515 - main - INFO - Log file: logs/app_20260519_093819.log
2026-05-19 09:38:19,516 - main - INFO - Log level: INFO
2026-05-19 09:38:19,516 - main - INFO - Timestamp: 20260519_093819
2026-05-19 09:38:20,807 - main - INFO - Included router: routers.aihub.router
2026-05-19 09:38:20,832 - main - INFO - Included router: routers.auth.router
2026-05-19 09:38:20,836 - main - INFO - Included router: routers.health.router
2026-05-19 09:38:21,012 - main - INFO - Included router: routers.reservations.router
2026-05-19 09:38:21,081 - main - INFO - Included router: routers.salons.router
2026-05-19 09:38:21,112 - main - INFO - Included router: routers.settings.router
2026-05-19 09:38:21,160 - main - INFO - Included router: routers.storage.router
2026-05-19 09:38:21,174 - main - INFO - Included router: routers.user.router
2026-05-19 09:38:23,325 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260519_093823.log')}
2026-05-19 09:38:23,677 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:24,027 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:24,379 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:24,782 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093823.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:25,133 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093823.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:25,484 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:25,835 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:26,186 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:26,538 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:26,890 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:27,241 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:27,592 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:27,943 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:28,294 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:28,645 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:28,996 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:29,347 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:29,699 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
2026-05-19 09:38:30,051 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093819.log')}
