2026-05-19 09:31:31,558 - main - INFO - === Logging system initialized ===
2026-05-19 09:31:31,558 - main - INFO - Log file: logs/app_20260519_093131.log
2026-05-19 09:31:31,558 - main - INFO - Log level: INFO
2026-05-19 09:31:31,558 - main - INFO - Timestamp: 20260519_093131
2026-05-19 09:31:43,196 - main - INFO - Included router: routers.aihub.router
2026-05-19 09:31:43,343 - main - INFO - Included router: routers.auth.router
2026-05-19 09:31:43,352 - main - INFO - Included router: routers.health.router
2026-05-19 09:31:43,569 - main - INFO - Included router: routers.reservations.router
2026-05-19 09:31:43,680 - main - INFO - Included router: routers.salons.router
2026-05-19 09:31:43,712 - main - INFO - Included router: routers.settings.router
2026-05-19 09:31:43,802 - main - INFO - Included router: routers.storage.router
2026-05-19 09:31:43,862 - main - INFO - Included router: routers.user.router
2026-05-19 09:31:46,847 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260519_093146.log')}
2026-05-19 09:31:47,198 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093131.log')}
2026-05-19 09:31:47,549 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093131.log')}
2026-05-19 09:31:47,900 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093131.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093146.log')}
2026-05-19 09:31:48,251 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093131.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093146.log')}
2026-05-19 09:31:48,602 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093131.log')}
2026-05-19 09:31:48,953 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093131.log')}
2026-05-19 09:31:49,304 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093131.log')}
2026-05-19 09:31:49,655 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093131.log')}
2026-05-19 09:31:50,006 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_093131.log')}
