2026-05-27 08:45:20,529 - main - INFO - === Logging system initialized ===
2026-05-27 08:45:20,529 - main - INFO - Log file: logs/app_20260527_084520.log
2026-05-27 08:45:20,530 - main - INFO - Log level: INFO
2026-05-27 08:45:20,530 - main - INFO - Timestamp: 20260527_084520
2026-05-27 08:45:21,450 - main - INFO - Included router: routers.aihub.router
2026-05-27 08:45:21,471 - main - INFO - Included router: routers.auth.router
2026-05-27 08:45:21,516 - main - INFO - Included router: routers.clients.router
2026-05-27 08:45:21,531 - main - INFO - Included router: routers.google_calendar.router
2026-05-27 08:45:21,534 - main - INFO - Included router: routers.health.router
2026-05-27 08:45:21,584 - main - INFO - Included router: routers.printer_settings.router
2026-05-27 08:45:21,647 - main - INFO - Included router: routers.reservations.router
2026-05-27 08:45:21,715 - main - INFO - Included router: routers.salons.router
2026-05-27 08:45:21,737 - main - INFO - Included router: routers.settings.router
2026-05-27 08:45:21,778 - main - INFO - Included router: routers.storage.router
2026-05-27 08:45:21,788 - main - INFO - Included router: routers.user.router
2026-05-27 08:45:23,611 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260527_084523.log')}
2026-05-27 08:45:23,962 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084520.log')}
2026-05-27 08:45:24,313 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084520.log')}
2026-05-27 08:45:24,664 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084523.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084520.log')}
2026-05-27 08:45:25,015 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084523.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084520.log')}
2026-05-27 08:45:25,366 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084520.log')}
2026-05-27 08:45:25,717 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084520.log')}
2026-05-27 08:45:26,068 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084520.log')}
2026-05-27 08:45:26,419 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084520.log')}
2026-05-27 08:45:26,770 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260527_084520.log')}
