2026-05-19 10:03:08,356 - main - INFO - === Logging system initialized ===
2026-05-19 10:03:08,357 - main - INFO - Log file: logs/app_20260519_100308.log
2026-05-19 10:03:08,357 - main - INFO - Log level: INFO
2026-05-19 10:03:08,357 - main - INFO - Timestamp: 20260519_100308
2026-05-19 10:03:09,374 - main - INFO - Included router: routers.aihub.router
2026-05-19 10:03:09,403 - main - INFO - Included router: routers.auth.router
2026-05-19 10:03:09,407 - main - INFO - Included router: routers.health.router
2026-05-19 10:03:09,465 - main - INFO - Included router: routers.reservations.router
2026-05-19 10:03:09,508 - main - INFO - Included router: routers.salons.router
2026-05-19 10:03:09,530 - main - INFO - Included router: routers.settings.router
2026-05-19 10:03:09,569 - main - INFO - Included router: routers.storage.router
2026-05-19 10:03:09,577 - main - INFO - Included router: routers.user.router
2026-05-19 10:03:11,503 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260519_100311.log')}
2026-05-19 10:03:11,855 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:12,205 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:12,607 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100311.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:12,958 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100311.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:13,309 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:13,660 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:14,011 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:14,362 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:14,713 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:15,064 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:15,415 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:15,767 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:16,119 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:16,470 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:16,821 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:17,172 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:17,523 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:17,873 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:18,224 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:18,575 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:18,926 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:19,278 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:19,629 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:19,980 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:20,331 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:20,683 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:21,036 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:21,387 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:21,737 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:22,088 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
2026-05-19 10:03:22,441 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_100308.log')}
