2026-05-19 06:33:56,763 - main - INFO - === Logging system initialized ===
2026-05-19 06:33:56,763 - main - INFO - Log file: logs/app_20260519_063356.log
2026-05-19 06:33:56,763 - main - INFO - Log level: INFO
2026-05-19 06:33:56,763 - main - INFO - Timestamp: 20260519_063356
2026-05-19 06:33:57,720 - main - INFO - Included router: routers.aihub.router
2026-05-19 06:33:57,740 - main - INFO - Included router: routers.auth.router
2026-05-19 06:33:57,743 - main - INFO - Included router: routers.health.router
2026-05-19 06:33:57,799 - main - INFO - Included router: routers.reservations.router
2026-05-19 06:33:57,847 - main - INFO - Included router: routers.salons.router
2026-05-19 06:33:57,876 - main - INFO - Included router: routers.settings.router
2026-05-19 06:33:57,917 - main - INFO - Included router: routers.storage.router
2026-05-19 06:33:57,927 - main - INFO - Included router: routers.user.router
2026-05-19 06:33:59,491 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260519_063359.log')}
2026-05-19 06:33:59,842 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:00,193 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:00,544 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063359.log')}
2026-05-19 06:34:00,895 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063359.log')}
2026-05-19 06:34:01,246 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:01,597 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:01,948 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:02,299 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:02,650 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:03,001 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:03,352 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:03,703 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:04,054 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:04,405 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:04,756 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:05,106 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:05,457 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:05,808 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:06,160 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063359.log')}
2026-05-19 06:34:06,511 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:06,862 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063359.log')}
2026-05-19 06:34:07,213 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:07,564 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:07,915 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:08,316 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063359.log')}
2026-05-19 06:34:08,667 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063359.log')}
2026-05-19 06:34:09,018 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063359.log')}
2026-05-19 06:34:09,369 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:09,720 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:10,071 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:10,422 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:10,773 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:11,124 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:11,475 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:11,826 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:12,177 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:12,528 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:12,879 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:13,230 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:13,581 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:13,932 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:14,283 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:14,634 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:14,985 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:15,336 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:15,687 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:16,039 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:16,390 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:16,741 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:17,092 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:17,443 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:17,794 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:18,145 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:18,495 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:18,846 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:19,197 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:19,549 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:19,900 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:20,251 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:20,602 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:20,953 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:21,304 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
2026-05-19 06:34:21,655 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_063356.log')}
