2026-05-19 09:57:41,281 - main - INFO - === Logging system initialized ===
2026-05-19 09:57:41,281 - main - INFO - Log file: logs/app_20260519_095741.log
2026-05-19 09:57:41,281 - main - INFO - Log level: INFO
2026-05-19 09:57:41,281 - main - INFO - Timestamp: 20260519_095741
2026-05-19 09:57:42,115 - main - INFO - Included router: routers.aihub.router
2026-05-19 09:57:42,136 - main - INFO - Included router: routers.auth.router
2026-05-19 09:57:42,138 - main - INFO - Included router: routers.health.router
2026-05-19 09:57:42,192 - main - INFO - Included router: routers.reservations.router
2026-05-19 09:57:42,233 - main - INFO - Included router: routers.salons.router
2026-05-19 09:57:42,255 - main - INFO - Included router: routers.settings.router
2026-05-19 09:57:42,292 - main - INFO - Included router: routers.storage.router
2026-05-19 09:57:42,301 - main - INFO - Included router: routers.user.router
2026-05-19 09:57:43,768 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260519_095743.log')}
2026-05-19 09:57:44,119 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:44,470 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:44,821 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095743.log')}
2026-05-19 09:57:45,173 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:45,524 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:45,875 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:46,227 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:46,577 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:46,928 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:47,279 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:47,630 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:47,981 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:48,332 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:48,683 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:49,034 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:49,385 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:49,736 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:50,087 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:50,438 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:50,789 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:51,140 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:51,491 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:51,842 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:52,200 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:52,551 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:52,903 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:53,254 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:53,605 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:53,956 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:54,307 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:54,658 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:55,009 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:55,360 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:55,711 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:56,062 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:56,413 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:56,764 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:57,115 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:57,466 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:57,817 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:58,168 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:58,520 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:58,871 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:59,221 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:59,573 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:57:59,924 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:58:00,276 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:58:00,627 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:58:00,978 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:58:01,329 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:58:01,680 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:58:02,031 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:58:02,382 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
2026-05-19 09:58:02,733 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_095741.log')}
