2026-05-19 11:07:45,307 - main - INFO - === Logging system initialized ===
2026-05-19 11:07:45,308 - main - INFO - Log file: logs/app_20260519_110745.log
2026-05-19 11:07:45,308 - main - INFO - Log level: INFO
2026-05-19 11:07:45,308 - main - INFO - Timestamp: 20260519_110745
2026-05-19 11:07:46,336 - main - INFO - Included router: routers.aihub.router
2026-05-19 11:07:46,363 - main - INFO - Included router: routers.auth.router
2026-05-19 11:07:46,367 - main - INFO - Included router: routers.health.router
2026-05-19 11:07:46,419 - main - INFO - Included router: routers.printer_settings.router
2026-05-19 11:07:46,473 - main - INFO - Included router: routers.reservations.router
2026-05-19 11:07:46,522 - main - INFO - Included router: routers.salons.router
2026-05-19 11:07:46,545 - main - INFO - Included router: routers.settings.router
2026-05-19 11:07:46,582 - main - INFO - Included router: routers.storage.router
2026-05-19 11:07:46,591 - main - INFO - Included router: routers.user.router
2026-05-19 11:07:48,011 - watchfiles.main - DEBUG - 1 change detected: {(<Change.added: 1>, '/workspace/app/backend/logs/app_20260519_110747.log')}
2026-05-19 11:07:48,362 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:48,713 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:49,064 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110747.log')}
2026-05-19 11:07:49,415 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110747.log')}
2026-05-19 11:07:49,766 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:50,117 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:50,469 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:50,819 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:51,171 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:51,522 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:51,873 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:52,223 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:52,574 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:52,926 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:53,276 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:53,627 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:53,979 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:54,330 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:54,681 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:55,032 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:55,434 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110747.log')}
2026-05-19 11:07:55,785 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110747.log')}
2026-05-19 11:07:56,136 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:56,487 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:56,838 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:57,189 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110747.log')}
2026-05-19 11:07:57,541 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110747.log')}
2026-05-19 11:07:57,891 - watchfiles.main - DEBUG - 2 changes detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log'), (<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110747.log')}
2026-05-19 11:07:58,242 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:58,593 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:58,945 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:59,296 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:59,647 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:07:59,998 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:00,349 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:00,699 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:01,052 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:01,403 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:01,754 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:02,105 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:02,456 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:02,808 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:03,159 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:03,510 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:03,861 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
2026-05-19 11:08:04,212 - watchfiles.main - DEBUG - 1 change detected: {(<Change.modified: 2>, '/workspace/app/backend/logs/app_20260519_110745.log')}
